,model,size,features,abs_shap
22,GBC,20000,Loan_SubGrade:C4,44.60342993265125
23,GBC,20000,Loan_SubGrade:C5,58.518771273550236
24,GBC,20000,Loan_SubGrade:D1,14.046914142006559
25,GBC,20000,Loan_SubGrade:D2,13.897856351730901
26,GBC,20000,Loan_SubGrade:D3,25.702413012223104
27,GBC,20000,Loan_SubGrade:D4,13.58086481495247
28,GBC,20000,Loan_SubGrade:D5,32.823652920697825
29,GBC,20000,Loan_SubGrade:E1,4.038973928308729
30,GBC,20000,Loan_SubGrade:E2,7.7489566368022675
31,GBC,20000,Loan_SubGrade:E3,4.297085398753838
32,GBC,20000,Loan_SubGrade:E4,2.7644005055854106
33,GBC,20000,Loan_SubGrade:E5,7.423332412996304
34,GBC,20000,Loan_SubGrade:F1,1.6070224462231155
35,GBC,20000,Loan_SubGrade:F2,0.03010931094234364
36,GBC,20000,Loan_SubGrade:F3,0.3174903296245605
37,GBC,20000,Loan_SubGrade:F4,2.677527452892749
38,GBC,20000,Loan_SubGrade:F5,1.8288674567691556
39,GBC,20000,Loan_SubGrade:G1,0.0071390798424027235
40,GBC,20000,Loan_SubGrade:G2,0.0
41,GBC,20000,Loan_SubGrade:G3,0.011472556620993696
42,GBC,20000,Loan_SubGrade:G4,0.0
43,GBC,20000,Loan_SubGrade:G5,0.18029161647766184
44,GBC,20000,Employment_Length:1 year,1.437218639900879
45,GBC,20000,Employment_Length:10+ years,9.18165910400187
46,GBC,20000,Employment_Length:2 years,0.2572480891979339
47,GBC,20000,Employment_Length:3 years,0.4661068825026853
48,GBC,20000,Employment_Length:4 years,0.8267310120477502
49,GBC,20000,Employment_Length:5 years,0.664006832374457
50,GBC,20000,Employment_Length:6 years,1.62022623924933
51,GBC,20000,Employment_Length:7 years,0.3909640521394682
52,GBC,20000,Employment_Length:8 years,0.14756339226162246
53,GBC,20000,Employment_Length:9 years,0.615651357514037
54,GBC,20000,Employment_Length:< 1 year,3.1020237237705293
55,GBC,20000,Employment_Length:unknown,22.35289656324944
56,GBC,20000,Home_Ownership:ANY,0.21439170834924
57,GBC,20000,Home_Ownership:MORTGAGE,70.97810304866584
58,GBC,20000,Home_Ownership:OWN,3.9973715080887926
59,GBC,20000,Home_Ownership:RENT,8.779617033330593
60,GBC,20000,loan_amnt,168.49150173229822
61,GBC,20000,int_rate,1295.6975243206598
62,GBC,20000,installment,216.13927898630175
63,GBC,20000,annual_inc,51.39722816152876
64,GBC,20000,inq_last_6mths,19.950223867274566
65,GBC,20000,delinq_2yrs,9.892636721519398
66,GBC,20000,mths_since_last_delinq,17.110022471680843
67,GBC,20000,open_acc,27.182820248388968
68,GBC,20000,total_acc,75.31756336828708
69,GBC,20000,mths_since_last_major_derog,10.025292916928457
70,GBC,20000,dti,89.89729561854867
71,GBC,20000,revol_bal,83.4154614750729
72,GBC,20000,tot_cur_bal,133.01050181439842
73,GBC,20000,open_il_24m,32.13245657734179
74,GBC,20000,chargeoff_within_12_mths,0.3126661136187055
75,GBC,20000,delinq_amnt,0.06434774906105195
0,LR,20000,Term: 36 months,444.31190982063293
1,LR,20000,Term: 60 months,673.4808635181373
2,LR,20000,Loan_Grade:A,217.7380229560236
3,LR,20000,Loan_Grade:B,202.6317292068976
4,LR,20000,Loan_Grade:C,364.09612660329884
5,LR,20000,Loan_Grade:D,572.4556628254695
6,LR,20000,Loan_Grade:E,237.75881300323022
7,LR,20000,Loan_Grade:F,64.31547571013557
8,LR,20000,Loan_Grade:G,21.623019207752833
9,LR,20000,Loan_SubGrade:A1,28.493709947436447
10,LR,20000,Loan_SubGrade:A2,23.377822093013744
11,LR,20000,Loan_SubGrade:A3,21.492179595950127
12,LR,20000,Loan_SubGrade:A4,0.0
13,LR,20000,Loan_SubGrade:A5,9.49104946527118
14,LR,20000,Loan_SubGrade:B1,36.45553936814869
15,LR,20000,Loan_SubGrade:B2,36.88320305464238
16,LR,20000,Loan_SubGrade:B3,21.26784703404085
17,LR,20000,Loan_SubGrade:B4,0.053376206587825395
18,LR,20000,Loan_SubGrade:B5,44.65428567050393
19,LR,20000,Loan_SubGrade:C1,42.06683255968956
20,LR,20000,Loan_SubGrade:C2,11.804159208374108
21,LR,20000,Loan_SubGrade:C3,19.307130167130868
22,LR,20000,Loan_SubGrade:C4,71.85155986347101
23,LR,20000,Loan_SubGrade:C5,72.4878159184569
24,LR,20000,Loan_SubGrade:D1,26.144933603131502
25,LR,20000,Loan_SubGrade:D2,2.76247763280673
26,LR,20000,Loan_SubGrade:D3,25.92928567068571
27,LR,20000,Loan_SubGrade:D4,30.587415755019535
28,LR,20000,Loan_SubGrade:D5,74.82299883650572
29,LR,20000,Loan_SubGrade:E1,12.662916399468067
30,LR,20000,Loan_SubGrade:E2,0.10643446124679387
31,LR,20000,Loan_SubGrade:E3,9.956992522933753
32,LR,20000,Loan_SubGrade:E4,8.51884657669822
33,LR,20000,Loan_SubGrade:E5,29.26377696213387
34,LR,20000,Loan_SubGrade:F1,4.142562625070149
35,LR,20000,Loan_SubGrade:F2,0.016362901739606306
36,LR,20000,Loan_SubGrade:F3,0.6153474559250711
37,LR,20000,Loan_SubGrade:F4,0.3347557854213893
38,LR,20000,Loan_SubGrade:F5,0.41655883051784315
39,LR,20000,Loan_SubGrade:G1,0.09658243626807705
40,LR,20000,Loan_SubGrade:G2,0.0
41,LR,20000,Loan_SubGrade:G3,0.05338471913239182
42,LR,20000,Loan_SubGrade:G4,0.0
43,LR,20000,Loan_SubGrade:G5,0.13636183516417616
44,LR,20000,Employment_Length:1 year,0.36470101130658505
45,LR,20000,Employment_Length:10+ years,1.1697905802150086
46,LR,20000,Employment_Length:2 years,0.34397253201457256
47,LR,20000,Employment_Length:3 years,0.4524044926969553
48,LR,20000,Employment_Length:4 years,0.20146965506002917
49,LR,20000,Employment_Length:5 years,0.1763346804981546
50,LR,20000,Employment_Length:6 years,0.08831458926189395
51,LR,20000,Employment_Length:7 years,0.07683662255841804
52,LR,20000,Employment_Length:8 years,0.12415845642023941
53,LR,20000,Employment_Length:9 years,0.10626984155177838
54,LR,20000,Employment_Length:< 1 year,0.11469038486981208
55,LR,20000,Employment_Length:unknown,4.086609070959073
56,LR,20000,Home_Ownership:ANY,0.0
57,LR,20000,Home_Ownership:MORTGAGE,124.505260953561
58,LR,20000,Home_Ownership:OWN,48.28627022575385
59,LR,20000,Home_Ownership:RENT,150.58170128842744
60,LR,20000,loan_amnt,8.508302056255044
61,LR,20000,int_rate,1513.0921541449134
62,LR,20000,installment,20.016332846882865
63,LR,20000,annual_inc,2.763558205343426
64,LR,20000,inq_last_6mths,2.7320760127386214
65,LR,20000,delinq_2yrs,1.1043157011535092
66,LR,20000,mths_since_last_delinq,1.7312623417274917
67,LR,20000,open_acc,3.0273861625425567
68,LR,20000,total_acc,4.215950930118083
69,LR,20000,mths_since_last_major_derog,1.184503877174738
70,LR,20000,dti,3.199522495538693
71,LR,20000,revol_bal,3.365830066467771
72,LR,20000,tot_cur_bal,3.364514956099258
73,LR,20000,open_il_24m,2.524785159171503
74,LR,20000,chargeoff_within_12_mths,0.0
75,LR,20000,delinq_amnt,0.08821457775610275
0,RFC,20001,Term: 36 months,18.699441442152157
1,RFC,20001,Term: 60 months,19.189112788674496
2,RFC,20001,Loan_Grade:A,135.07017551216595
3,RFC,20001,Loan_Grade:B,149.8550566184122
4,RFC,20001,Loan_Grade:C,35.0769686589077
5,RFC,20001,Loan_Grade:D,79.34656248256826
6,RFC,20001,Loan_Grade:E,21.419947348472654
7,RFC,20001,Loan_Grade:F,12.228569966050012
8,RFC,20001,Loan_Grade:G,1.2639423408046864
9,RFC,20001,Loan_SubGrade:A1,14.70036136938427
10,RFC,20001,Loan_SubGrade:A2,6.122126007259243
11,RFC,20001,Loan_SubGrade:A3,9.245680857093136
12,RFC,20001,Loan_SubGrade:A4,8.599080779605512
13,RFC,20001,Loan_SubGrade:A5,5.791907280292426
14,RFC,20001,Loan_SubGrade:B1,14.389293521415336
15,RFC,20001,Loan_SubGrade:B2,21.714397551148807
16,RFC,20001,Loan_SubGrade:B3,5.826742309466768
17,RFC,20001,Loan_SubGrade:B4,11.435501069781806
18,RFC,20001,Loan_SubGrade:B5,5.8346076058092144
19,RFC,20001,Loan_SubGrade:C1,15.26776120800692
20,RFC,20001,Loan_SubGrade:C2,8.712101287862671
21,RFC,20001,Loan_SubGrade:C3,5.363759422995443
22,RFC,20001,Loan_SubGrade:C4,21.42245809141251
23,RFC,20001,Loan_SubGrade:C5,20.40478834404402
24,RFC,20001,Loan_SubGrade:D1,4.692211593020758
25,RFC,20001,Loan_SubGrade:D2,2.817077141804027
26,RFC,20001,Loan_SubGrade:D3,4.110707769966157
27,RFC,20001,Loan_SubGrade:D4,3.055931451317517
28,RFC,20001,Loan_SubGrade:D5,7.209720390254448
29,RFC,20001,Loan_SubGrade:E1,0.8847827243148768
30,RFC,20001,Loan_SubGrade:E2,0.46169245551282867
31,RFC,20001,Loan_SubGrade:E3,3.4327200718904667
32,RFC,20001,Loan_SubGrade:E4,0.6401356098692045
33,RFC,20001,Loan_SubGrade:E5,1.1037453994628261
34,RFC,20001,Loan_SubGrade:F1,0.6054338815988021
35,RFC,20001,Loan_SubGrade:F2,0.5731333989202864
36,RFC,20001,Loan_SubGrade:F3,0.21916473136638248
37,RFC,20001,Loan_SubGrade:F4,0.12577082890630997
38,RFC,20001,Loan_SubGrade:F5,0.32645554480926164
39,RFC,20001,Loan_SubGrade:G1,0.8368134316584471
40,RFC,20001,Loan_SubGrade:G2,0.1042657886911608
41,RFC,20001,Loan_SubGrade:G3,0.0
42,RFC,20001,Loan_SubGrade:G4,0.0
43,RFC,20001,Loan_SubGrade:G5,0.0
44,RFC,20001,Employment_Length:1 year,3.2805804873866427
45,RFC,20001,Employment_Length:10+ years,25.690530697879154
46,RFC,20001,Employment_Length:2 years,3.55544309630291
47,RFC,20001,Employment_Length:3 years,3.404586572835569
48,RFC,20001,Employment_Length:4 years,5.699859488227621
49,RFC,20001,Employment_Length:5 years,2.404221632030343
50,RFC,20001,Employment_Length:6 years,1.705041480703529
51,RFC,20001,Employment_Length:7 years,2.730849634570716
52,RFC,20001,Employment_Length:8 years,1.212072807675833
53,RFC,20001,Employment_Length:9 years,1.149461435064656
54,RFC,20001,Employment_Length:< 1 year,5.7519389076699765
55,RFC,20001,Employment_Length:unknown,16.40333772084033
56,RFC,20001,Home_Ownership:ANY,0.026674656205981518
57,RFC,20001,Home_Ownership:MORTGAGE,56.38426628846643
58,RFC,20001,Home_Ownership:OWN,9.21594340207014
59,RFC,20001,Home_Ownership:RENT,72.56170577671526
60,RFC,20001,loan_amnt,87.2445517019253
61,RFC,20001,int_rate,341.4815871130519
62,RFC,20001,installment,87.89663263162085
63,RFC,20001,annual_inc,104.84845316695618
64,RFC,20001,inq_last_6mths,92.24417420845558
65,RFC,20001,delinq_2yrs,10.946939796560269
66,RFC,20001,mths_since_last_delinq,27.618566266141666
67,RFC,20001,open_acc,40.624498754960165
68,RFC,20001,total_acc,63.567824062048516
69,RFC,20001,mths_since_last_major_derog,14.185175938221196
70,RFC,20001,dti,173.4516080103222
71,RFC,20001,revol_bal,52.345157397109595
72,RFC,20001,tot_cur_bal,92.36782228736902
73,RFC,20001,open_il_24m,32.906638045031784
74,RFC,20001,chargeoff_within_12_mths,0.42561185583787065
75,RFC,20001,delinq_amnt,0.10714462272715285
0,GBC,20001,Term: 36 months,2.947578334267826
1,GBC,20001,Term: 60 months,3.639866015744177
2,GBC,20001,Loan_Grade:A,62.717122466728085
3,GBC,20001,Loan_Grade:B,59.557508863866865
4,GBC,20001,Loan_Grade:C,20.47994912313398
5,GBC,20001,Loan_Grade:D,16.283429508848634
6,GBC,20001,Loan_Grade:E,10.474335756953202
7,GBC,20001,Loan_Grade:F,24.627728157712333
8,GBC,20001,Loan_Grade:G,13.366806564411917
9,GBC,20001,Loan_SubGrade:A1,2.7590045431835537
10,GBC,20001,Loan_SubGrade:A2,0.591863939278044
11,GBC,20001,Loan_SubGrade:A3,2.3327239011639627
12,GBC,20001,Loan_SubGrade:A4,8.28160418986741
13,GBC,20001,Loan_SubGrade:A5,4.5172362292411785
14,GBC,20001,Loan_SubGrade:B1,13.581421790291248
15,GBC,20001,Loan_SubGrade:B2,53.8554325825981
16,GBC,20001,Loan_SubGrade:B3,7.951402079908311
17,GBC,20001,Loan_SubGrade:B4,19.54047664404854
18,GBC,20001,Loan_SubGrade:B5,44.09630587641357
19,GBC,20001,Loan_SubGrade:C1,20.35026147305083
20,GBC,20001,Loan_SubGrade:C2,17.66207212855812
21,GBC,20001,Loan_SubGrade:C3,59.46235227225806
22,GBC,20001,Loan_SubGrade:C4,65.7204445982211
23,GBC,20001,Loan_SubGrade:C5,86.48472496915787
24,GBC,20001,Loan_SubGrade:D1,3.418773855179022
25,GBC,20001,Loan_SubGrade:D2,82.31109509532398
26,GBC,20001,Loan_SubGrade:D3,29.261671976643974
27,GBC,20001,Loan_SubGrade:D4,22.200284696716594
28,GBC,20001,Loan_SubGrade:D5,20.902213872663634
29,GBC,20001,Loan_SubGrade:E1,10.2106387240559
30,GBC,20001,Loan_SubGrade:E2,2.6355642337339797
31,GBC,20001,Loan_SubGrade:E3,1.567258390361993
32,GBC,20001,Loan_SubGrade:E4,2.9097113153381615
33,GBC,20001,Loan_SubGrade:E5,11.035968425809841
34,GBC,20001,Loan_SubGrade:F1,0.7782491034557826
35,GBC,20001,Loan_SubGrade:F2,0.5003814740393033
36,GBC,20001,Loan_SubGrade:F3,0.29109246302565006
37,GBC,20001,Loan_SubGrade:F4,2.011654748606681
38,GBC,20001,Loan_SubGrade:F5,1.5639150909216413
39,GBC,20001,Loan_SubGrade:G1,0.0
40,GBC,20001,Loan_SubGrade:G2,0.0035189903904863096
41,GBC,20001,Loan_SubGrade:G3,0.04915748684542923
42,GBC,20001,Loan_SubGrade:G4,0.0
43,GBC,20001,Loan_SubGrade:G5,0.0
44,GBC,20001,Employment_Length:1 year,6.281210431574967
45,GBC,20001,Employment_Length:10+ years,0.7138548786749628
46,GBC,20001,Employment_Length:2 years,0.5472367704391052
47,GBC,20001,Employment_Length:3 years,2.2816759794743557
48,GBC,20001,Employment_Length:4 years,0.17344354431757417
49,GBC,20001,Employment_Length:5 years,0.31111569375565234
50,GBC,20001,Employment_Length:6 years,1.1136679985343165
51,GBC,20001,Employment_Length:7 years,0.28958639525954216
52,GBC,20001,Employment_Length:8 years,0.1807481132089608
53,GBC,20001,Employment_Length:9 years,0.5993682970956964
54,GBC,20001,Employment_Length:< 1 year,5.080679175273336
55,GBC,20001,Employment_Length:unknown,20.359505714010627
56,GBC,20001,Home_Ownership:ANY,0.062249195373036435
57,GBC,20001,Home_Ownership:MORTGAGE,45.82101771103793
58,GBC,20001,Home_Ownership:OWN,0.6272203455767965
59,GBC,20001,Home_Ownership:RENT,11.95573407123437
60,GBC,20001,loan_amnt,47.71112488062013
61,GBC,20001,int_rate,1394.4560134235846
62,GBC,20001,installment,104.7447082391989
63,GBC,20001,annual_inc,40.20066919503578
64,GBC,20001,inq_last_6mths,15.758971995357427
65,GBC,20001,delinq_2yrs,5.289151527263724
66,GBC,20001,mths_since_last_delinq,8.359152844852254
67,GBC,20001,open_acc,14.471654062950712
68,GBC,20001,total_acc,33.82176601788623
69,GBC,20001,mths_since_last_major_derog,10.206019160180846
70,GBC,20001,dti,62.15093730045089
71,GBC,20001,revol_bal,37.95826244053363
72,GBC,20001,tot_cur_bal,76.81919804059231
73,GBC,20001,open_il_24m,32.52593986832363
74,GBC,20001,chargeoff_within_12_mths,0.3724199335051178
75,GBC,20001,delinq_amnt,0.0
0,LR,20001,Term: 36 months,339.50044311159655
1,LR,20001,Term: 60 months,366.025374631141
2,LR,20001,Loan_Grade:A,245.48999905881934
3,LR,20001,Loan_Grade:B,28.581459933977467
4,LR,20001,Loan_Grade:C,262.9951341612145
5,LR,20001,Loan_Grade:D,543.1687636708203
6,LR,20001,Loan_Grade:E,226.82632702484412
7,LR,20001,Loan_Grade:F,79.20549978998791
8,LR,20001,Loan_Grade:G,18.116776528598756
9,LR,20001,Loan_SubGrade:A1,22.701909405002795
10,LR,20001,Loan_SubGrade:A2,22.087088370350752
11,LR,20001,Loan_SubGrade:A3,19.27273865362959
12,LR,20001,Loan_SubGrade:A4,0.021759862966389563
13,LR,20001,Loan_SubGrade:A5,12.247066654044264
14,LR,20001,Loan_SubGrade:B1,34.2445917142726
15,LR,20001,Loan_SubGrade:B2,34.456391527898035
16,LR,20001,Loan_SubGrade:B3,14.7725127240688
17,LR,20001,Loan_SubGrade:B4,2.506625130592497
18,LR,20001,Loan_SubGrade:B5,30.930893698399927
19,LR,20001,Loan_SubGrade:C1,27.554511186249858
20,LR,20001,Loan_SubGrade:C2,0.08537846629797943
21,LR,20001,Loan_SubGrade:C3,25.079034891530608
22,LR,20001,Loan_SubGrade:C4,46.49486049645341
23,LR,20001,Loan_SubGrade:C5,54.273977566291535
24,LR,20001,Loan_SubGrade:D1,17.50723876924434
25,LR,20001,Loan_SubGrade:D2,0.09307075494944984
26,LR,20001,Loan_SubGrade:D3,24.309644248212695
27,LR,20001,Loan_SubGrade:D4,25.541151742013138
28,LR,20001,Loan_SubGrade:D5,35.442347552184714
29,LR,20001,Loan_SubGrade:E1,7.437900098582513
30,LR,20001,Loan_SubGrade:E2,0.040853378376076
31,LR,20001,Loan_SubGrade:E3,7.194351542896942
32,LR,20001,Loan_SubGrade:E4,10.251826453234795
33,LR,20001,Loan_SubGrade:E5,14.828435828790035
34,LR,20001,Loan_SubGrade:F1,2.400254632144465
35,LR,20001,Loan_SubGrade:F2,0.0
36,LR,20001,Loan_SubGrade:F3,1.0849291037042375
37,LR,20001,Loan_SubGrade:F4,0.43603621772651163
38,LR,20001,Loan_SubGrade:F5,1.088426168534036
39,LR,20001,Loan_SubGrade:G1,0.22501748999118737
40,LR,20001,Loan_SubGrade:G2,0.0
41,LR,20001,Loan_SubGrade:G3,0.0
42,LR,20001,Loan_SubGrade:G4,0.0
43,LR,20001,Loan_SubGrade:G5,0.0
44,LR,20001,Employment_Length:1 year,0.40559355693131594
45,LR,20001,Employment_Length:10+ years,0.8183105425649375
46,LR,20001,Employment_Length:2 years,0.23964109301138412
47,LR,20001,Employment_Length:3 years,0.15146374758810832
48,LR,20001,Employment_Length:4 years,0.21931389456102002
49,LR,20001,Employment_Length:5 years,0.15396929593342928
50,LR,20001,Employment_Length:6 years,0.13158341691450492
51,LR,20001,Employment_Length:7 years,0.17407864220202424
52,LR,20001,Employment_Length:8 years,0.16681369591550704
53,LR,20001,Employment_Length:9 years,0.03711202653271178
54,LR,20001,Employment_Length:< 1 year,0.2946955322169951
55,LR,20001,Employment_Length:unknown,4.0974542194272034
56,LR,20001,Home_Ownership:ANY,0.0
57,LR,20001,Home_Ownership:MORTGAGE,325.28577359260083
58,LR,20001,Home_Ownership:OWN,111.20190144011126
59,LR,20001,Home_Ownership:RENT,373.00014768482623
60,LR,20001,loan_amnt,5.338403671787035
61,LR,20001,int_rate,1144.5761490682953
62,LR,20001,installment,15.400445593322141
63,LR,20001,annual_inc,2.7798755873529446
64,LR,20001,inq_last_6mths,2.507218932729923
65,LR,20001,delinq_2yrs,0.5425336586868398
66,LR,20001,mths_since_last_delinq,1.2371633013911396
67,LR,20001,open_acc,2.2722075509314577
68,LR,20001,total_acc,4.375021971525301
69,LR,20001,mths_since_last_major_derog,0.8654131631763282
70,LR,20001,dti,2.821613581700513
71,LR,20001,revol_bal,2.883400990322129
72,LR,20001,tot_cur_bal,3.685003189219651
73,LR,20001,open_il_24m,2.74644418779555
74,LR,20001,chargeoff_within_12_mths,0.05564821949489615
75,LR,20001,delinq_amnt,0.052978662768037754
0,RFC,20002,Term: 36 months,35.0188533520565
1,RFC,20002,Term: 60 months,20.853811838153323
2,RFC,20002,Loan_Grade:A,138.7259440923049
3,RFC,20002,Loan_Grade:B,154.46828545895727
4,RFC,20002,Loan_Grade:C,30.073972349652273
5,RFC,20002,Loan_Grade:D,59.624982564964355
6,RFC,20002,Loan_Grade:E,21.95319763983206
7,RFC,20002,Loan_Grade:F,9.53068637358007
8,RFC,20002,Loan_Grade:G,1.1876205415464776
9,RFC,20002,Loan_SubGrade:A1,20.016652599347474
10,RFC,20002,Loan_SubGrade:A2,11.012397600666244
11,RFC,20002,Loan_SubGrade:A3,5.077553173683678
12,RFC,20002,Loan_SubGrade:A4,10.527532014589031
13,RFC,20002,Loan_SubGrade:A5,7.080874099865002
14,RFC,20002,Loan_SubGrade:B1,16.050976573623256
15,RFC,20002,Loan_SubGrade:B2,16.107264796534295
16,RFC,20002,Loan_SubGrade:B3,6.454620933411409
17,RFC,20002,Loan_SubGrade:B4,13.367835389879247
18,RFC,20002,Loan_SubGrade:B5,7.6577949190746475
19,RFC,20002,Loan_SubGrade:C1,15.963880340004714
20,RFC,20002,Loan_SubGrade:C2,11.275205858397781
21,RFC,20002,Loan_SubGrade:C3,5.261164527240619
22,RFC,20002,Loan_SubGrade:C4,14.152792322500185
23,RFC,20002,Loan_SubGrade:C5,14.421905149331897
24,RFC,20002,Loan_SubGrade:D1,2.9553403220098358
25,RFC,20002,Loan_SubGrade:D2,2.396161177891636
26,RFC,20002,Loan_SubGrade:D3,6.08108716964154
27,RFC,20002,Loan_SubGrade:D4,6.968714623205831
28,RFC,20002,Loan_SubGrade:D5,14.01262573241151
29,RFC,20002,Loan_SubGrade:E1,0.7651093446642355
30,RFC,20002,Loan_SubGrade:E2,0.8086204897172693
31,RFC,20002,Loan_SubGrade:E3,4.159220995719283
32,RFC,20002,Loan_SubGrade:E4,0.8370670723155406
33,RFC,20002,Loan_SubGrade:E5,2.5387680894699627
34,RFC,20002,Loan_SubGrade:F1,0.6319941797936532
35,RFC,20002,Loan_SubGrade:F2,0.22292245623655121
36,RFC,20002,Loan_SubGrade:F3,0.1288016032697543
37,RFC,20002,Loan_SubGrade:F4,0.149005977958253
38,RFC,20002,Loan_SubGrade:F5,0.09360497025576611
39,RFC,20002,Loan_SubGrade:G1,0.4697691121767686
40,RFC,20002,Loan_SubGrade:G2,0.04610532385921151
41,RFC,20002,Loan_SubGrade:G3,0.11022128534404535
